Timestamp,Data
15:05:02.182,712.0
15:05:02.183,716.0
15:05:02.184,703.0
15:05:02.185,711.0
15:05:02.186,716.0
15:05:02.187,712.0
15:05:02.188,711.0
15:05:02.189,713.0
15:05:02.190,711.0
15:05:02.191,709.0
15:05:02.192,713.0
15:05:02.193,713.0
15:05:02.194,709.0
15:05:02.195,711.0
15:05:02.196,713.0
15:05:02.197,710.0
15:05:02.198,711.0
15:05:02.199,713.0
15:05:02.200,711.0
15:05:02.201,711.0
15:05:02.202,680.0
15:05:02.203,709.0
15:05:02.204,773.0
15:05:02.205,670.0
15:05:02.206,713.0
15:05:02.207,741.0
15:05:02.208,663.0
15:05:02.209,731.0
15:05:02.210,802.0
15:05:02.211,808.0
15:05:02.212,629.0
15:05:02.213,715.0
15:05:02.214,605.0
15:05:02.215,775.0
15:05:02.216,691.0
15:05:02.217,652.0
15:05:02.218,778.0
15:05:02.219,665.0
15:05:02.220,687.0
15:05:02.221,780.0
15:05:02.222,652.0
15:05:02.223,724.0
15:05:02.224,679.0
15:05:02.225,764.0
15:05:02.226,660.0
15:05:02.227,815.0
15:05:02.228,691.0
15:05:02.229,800.0
15:05:02.230,693.0
15:05:02.231,562.0
15:05:02.232,738.0
15:05:02.233,722.0
15:05:02.234,713.0
15:05:02.235,711.0
15:05:02.236,703.0
15:05:02.237,709.0
15:05:02.238,709.0
15:05:02.239,711.0
15:05:02.240,703.0
15:05:02.241,708.0
15:05:02.242,709.0
15:05:02.243,709.0
15:05:02.244,704.0
15:05:02.245,709.0
15:05:02.246,709.0
15:05:02.247,708.0
